EmployeeId,DateWorked,JobCode,CostCode,PayType,HoursWorked,WorkOrder,Department,Notes
402,2025-06-16,JOB543,0455,OT,6,WO559,Safety,Emergency call
986,2025-05-31,JOB822,0453,OT,8,WO480,Safety,Emergency call
758,2025-07-11,JOB243,0428,DT,6,WO527,Logistics,Day shift
145,2025-07-04,JOB233,0413,OT,6,WO576,Safety,Day shift
368,2025-06-28,JOB331,0495,DT,4,WO114,Maintenance,Overtime
689,2025-08-02,JOB598,0470,REG,6,WO370,Logistics,Night shift
381,2025-05-31,JOB158,0438,OT,12,WO830,Safety,Night shift
513,2025-06-01,JOB929,0406,DT,12,WO899,Safety,Weekend work
509,2025-07-07,JOB395,0491,OT,6,WO497,Maintenance,Overtime
877,2025-08-02,JOB861,0453,DT,8,WO690,FieldOps,Day shift
801,2025-07-08,JOB849,0456,REG,4,WO179,Logistics,Emergency call
267,2025-07-18,JOB666,0421,DT,4,WO458,Safety,Regular schedule
894,2025-05-30,JOB531,0410,DT,4,WO855,Logistics,Overtime
556,2025-08-03,JOB494,0485,DT,6,WO284,FieldOps,Emergency call
815,2025-08-01,JOB844,0417,REG,4,WO841,Maintenance,Emergency call
497,2025-08-08,JOB434,0481,REG,12,WO526,Logistics,Day shift
988,2025-06-03,JOB228,0401,OT,6,WO826,FieldOps,Emergency call
336,2025-08-06,JOB854,0472,DT,6,WO414,Maintenance,Emergency call
848,2025-06-06,JOB735,0461,DT,12,WO435,Logistics,Day shift
378,2025-07-27,JOB546,0407,REG,12,WO612,Maintenance,Emergency call
154,2025-05-25,JOB531,0413,OT,4,WO492,Logistics,Regular schedule
915,2025-06-07,JOB429,0496,OT,4,WO291,FieldOps,Weekend work
349,2025-07-29,JOB441,0463,REG,12,WO743,FieldOps,Regular schedule
388,2025-06-05,JOB728,0431,REG,10,WO496,Safety,Weekend work
184,2025-08-19,JOB555,0455,DT,10,WO153,Safety,Overtime
392,2025-05-25,JOB757,0412,REG,8,WO751,Maintenance,Overtime
112,2025-07-23,JOB414,0470,DT,8,WO427,Logistics,Overtime
339,2025-06-27,JOB541,0465,REG,4,WO589,Safety,Night shift
479,2025-06-05,JOB580,0407,DT,12,WO465,FieldOps,Day shift
399,2025-08-12,JOB781,0466,OT,12,WO738,Maintenance,Day shift
639,2025-07-26,JOB848,0443,REG,6,WO827,Safety,Regular schedule
885,2025-08-05,JOB258,0414,DT,6,WO847,Maintenance,Regular schedule
892,2025-07-16,JOB474,0498,DT,8,WO421,FieldOps,Day shift
828,2025-07-17,JOB710,0411,OT,8,WO134,Logistics,Night shift
474,2025-07-13,JOB717,0470,REG,4,WO976,Maintenance,Regular schedule
441,2025-07-08,JOB196,0448,REG,6,WO374,Safety,Night shift
567,2025-06-17,JOB178,0449,OT,10,WO885,Safety,Overtime
295,2025-06-18,JOB650,0406,REG,6,WO890,FieldOps,Weekend work
473,2025-07-27,JOB809,0421,OT,12,WO420,Logistics,Regular schedule
899,2025-06-25,JOB793,0459,DT,10,WO357,FieldOps,Weekend work
624,2025-08-01,JOB667,0402,DT,12,WO310,Maintenance,Overtime
757,2025-07-20,JOB138,0457,DT,8,WO475,Logistics,Day shift
778,2025-06-17,JOB669,0420,DT,8,WO305,Safety,Emergency call
627,2025-07-13,JOB574,0481,DT,8,WO269,FieldOps,Weekend work
860,2025-08-16,JOB776,0456,REG,10,WO382,Logistics,Emergency call
635,2025-05-24,JOB221,0475,OT,6,WO559,Logistics,Emergency call
919,2025-06-29,JOB783,0455,DT,8,WO507,Logistics,Weekend work
238,2025-07-27,JOB584,0468,REG,4,WO553,Logistics,Emergency call
175,2025-08-03,JOB316,0417,REG,4,WO748,Maintenance,Weekend work
258,2025-07-16,JOB785,0419,OT,12,WO765,Logistics,Day shift
560,2025-07-26,JOB752,0465,REG,8,WO782,FieldOps,Regular schedule
220,2025-08-11,JOB942,0442,REG,6,WO658,FieldOps,Emergency call
918,2025-08-08,JOB349,0420,OT,8,WO237,Safety,Weekend work
653,2025-05-23,JOB111,0461,OT,6,WO491,Safety,Night shift
493,2025-06-18,JOB417,0477,OT,4,WO585,Safety,Day shift
922,2025-07-10,JOB567,0471,DT,12,WO754,Logistics,Day shift
337,2025-07-24,JOB822,0425,OT,12,WO888,Maintenance,Emergency call
382,2025-07-05,JOB196,0470,REG,6,WO209,Maintenance,Emergency call
203,2025-05-23,JOB509,0427,REG,4,WO465,Logistics,Emergency call
822,2025-07-24,JOB495,0487,DT,4,WO587,Safety,Weekend work
902,2025-08-18,JOB735,0447,OT,12,WO204,Safety,Overtime
660,2025-06-30,JOB426,0492,OT,10,WO251,Logistics,Emergency call
452,2025-07-16,JOB323,0485,REG,10,WO302,Maintenance,Weekend work
466,2025-07-26,JOB992,0470,OT,8,WO945,Logistics,Emergency call
429,2025-08-09,JOB125,0429,DT,8,WO454,Maintenance,Weekend work
933,2025-07-21,JOB388,0422,OT,10,WO285,Safety,Emergency call
453,2025-06-18,JOB927,0489,REG,10,WO531,Safety,Weekend work
980,2025-06-03,JOB842,0470,DT,8,WO462,Safety,Emergency call
226,2025-07-10,JOB339,0463,OT,12,WO788,Safety,Emergency call
127,2025-07-18,JOB624,0419,REG,6,WO880,FieldOps,Night shift
937,2025-07-28,JOB217,0480,REG,10,WO461,Maintenance,Weekend work
948,2025-05-24,JOB212,0480,REG,4,WO711,Logistics,Night shift
275,2025-06-15,JOB232,0485,DT,6,WO777,Maintenance,Day shift
122,2025-08-01,JOB210,0466,OT,10,WO498,Maintenance,Emergency call
974,2025-07-09,JOB762,0470,REG,12,WO153,FieldOps,Day shift
172,2025-08-20,JOB316,0475,DT,8,WO639,Maintenance,Overtime
983,2025-06-20,JOB486,0405,DT,6,WO970,Maintenance,Emergency call
557,2025-07-01,JOB107,0406,REG,10,WO969,FieldOps,Emergency call
798,2025-06-19,JOB291,0493,REG,12,WO677,FieldOps,Day shift
288,2025-08-09,JOB426,0412,DT,4,WO226,Maintenance,Night shift
772,2025-06-11,JOB796,0481,OT,10,WO272,Maintenance,Day shift
317,2025-07-29,JOB560,0490,DT,8,WO836,Maintenance,Regular schedule
844,2025-06-01,JOB618,0474,OT,6,WO356,Logistics,Regular schedule
742,2025-06-27,JOB978,0422,DT,4,WO345,Logistics,Weekend work
486,2025-08-15,JOB365,0424,DT,12,WO782,Logistics,Night shift
698,2025-06-02,JOB640,0480,REG,12,WO102,Safety,Weekend work
867,2025-08-01,JOB231,0458,DT,12,WO899,Maintenance,Night shift
530,2025-06-21,JOB420,0465,OT,10,WO275,Logistics,Day shift
565,2025-07-20,JOB263,0438,REG,10,WO299,Maintenance,Weekend work
327,2025-07-28,JOB658,0493,DT,4,WO257,Logistics,Weekend work
727,2025-07-14,JOB145,0487,REG,6,WO165,Safety,Overtime
101,2025-07-03,JOB228,0493,DT,12,WO101,Safety,Night shift
554,2025-07-31,JOB761,0467,REG,4,WO664,Logistics,Regular schedule
428,2025-06-24,JOB498,0473,REG,6,WO113,Safety,Emergency call
355,2025-07-09,JOB465,0451,DT,4,WO435,Maintenance,Weekend work
408,2025-06-19,JOB837,0442,DT,10,WO935,Maintenance,Day shift
131,2025-05-30,JOB212,0496,REG,4,WO274,Logistics,Emergency call
562,2025-08-02,JOB960,0420,OT,4,WO602,Logistics,Night shift
331,2025-07-09,JOB845,0400,DT,8,WO323,Logistics,Regular schedule
874,2025-06-19,JOB566,0438,DT,4,WO304,Safety,Regular schedule
580,2025-07-01,JOB225,0442,REG,12,WO713,Logistics,Weekend work
808,2025-07-22,JOB300,0474,REG,6,WO646,FieldOps,Night shift
980,2025-08-03,JOB972,0431,DT,6,WO369,FieldOps,Day shift
975,2025-07-02,JOB273,0439,OT,10,WO199,Safety,Weekend work
709,2025-06-05,JOB283,0441,OT,12,WO598,Maintenance,Emergency call
878,2025-08-01,JOB510,0435,REG,10,WO318,Maintenance,Overtime
243,2025-07-27,JOB472,0493,REG,6,WO844,Safety,Night shift
662,2025-08-15,JOB860,0476,REG,4,WO848,FieldOps,Regular schedule
698,2025-06-15,JOB646,0478,REG,12,WO957,Logistics,Day shift
144,2025-06-03,JOB564,0488,REG,12,WO148,Safety,Emergency call
159,2025-07-14,JOB253,0465,DT,6,WO450,Logistics,Regular schedule
147,2025-06-18,JOB828,0460,OT,8,WO810,Maintenance,Weekend work
306,2025-06-07,JOB503,0450,REG,8,WO268,Logistics,Emergency call
389,2025-06-07,JOB419,0414,DT,6,WO520,FieldOps,Overtime
